pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Full-Time Worker,Meal,HOV3+,6,776,4.203774973,13.08227843,1.552213996,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,7,921,4.338410145,13.75859314,2.191101283,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,8,1273,4.144922579,12.79241205,1.510314639,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,9,1607,4.06450312,12.61956514,1.214487351,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,10,2557,3.722503613,11.88380038,0.727965413,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,11,2883,3.656618232,11.64076711,0.583427528,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,12,3199,3.760544737,11.58425894,0.508182042,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,13,2305,4.430494433,12.59400208,0.741798173,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,14,2107,4.583295953,12.81538065,0.789224976,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,15,1858,5.221715911,14.23786546,1.361283109,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,16,2246,5.284571707,14.88991341,2.055812782,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,17,2809,5.739104528,15.63333283,2.14635526,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,18,2848,5.227079817,14.11563912,1.274143334,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,19,2111,5.178578781,13.6287936,0.926363469,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,20,1774,5.754050409,13.42343804,-0.062272215,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,21,1262,4.618694495,11.78755782,-0.217917612,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,22,407,4.911064656,12.06941491,-0.183361504,soundcast_2040_constrained
Full-Time Worker,Meal,HOV3+,23,174,5.942405738,13.4805823,-0.011199306,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,0,380,5.91859743,13.42283333,-0.070614037,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,1,440,6.72445714,14.43770356,-0.082023708,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,2,290,5.519764018,12.76897257,-0.257441222,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,3,1364,4.345721697,11.40959479,-0.148132481,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,4,1449,3.939870887,10.93190604,-0.064353446,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,5,2540,4.534647486,12.82510016,0.981761581,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,6,5651,3.703674027,12.13883494,1.43172469,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,7,6457,3.426227101,11.73819241,1.44857959,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,8,7464,3.152845667,10.91785172,0.936110024,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,9,8109,3.268460939,11.0814491,0.779457483,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,10,14891,3.252553125,10.77869278,0.526267823,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,11,17271,3.35662037,10.93325806,0.554674888,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,12,19432,3.277713862,10.70980243,0.481791934,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,13,13052,4.134988935,12.03802099,0.668465368,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,14,12758,4.341927477,12.39955319,0.801896035,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,15,11630,5.044257142,14.24782394,1.717546211,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,16,14189,5.587942392,16.62364316,3.357198732,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,17,16378,5.63630526,17.00599414,3.632349615,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,18,12524,5.232307648,14.56457257,1.801928851,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,19,6737,5.006667504,13.9943844,1.543790666,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,20,6103,5.155649623,12.77300513,0.091999068,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,21,4183,4.410347706,11.65736159,-0.0421555,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,22,1684,6.231286094,13.9279334,-0.019228121,soundcast_2040_constrained
Full-Time Worker,Meal,SOV,23,1380,6.53188401,14.27535155,-0.031619467,soundcast_2040_constrained
Full-Time Worker,Meal,School Bus,7,1,17.89,34.91,7.28,soundcast_2040_constrained
Full-Time Worker,Meal,School Bus,10,2,9.205,20.36,1.6,soundcast_2040_constrained
Full-Time Worker,Meal,School Bus,12,1,2.102802525,12.42473223,0.864732229,soundcast_2040_constrained
Full-Time Worker,Meal,School Bus,13,2,3.368440909,13.54768864,-0.622311364,soundcast_2040_constrained
Full-Time Worker,Meal,School Bus,16,3,5.883830892,16.63543037,4.082097034,soundcast_2040_constrained
Full-Time Worker,Meal,School Bus,18,1,1.382582828,6.255462167,0.175462167,soundcast_2040_constrained
Full-Time Worker,Meal,School Bus,19,2,17.345,31.61,1.335,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,3,12,24.02416667,99.62354021,62.95854021,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,4,180,8.544555556,39.56833584,21.96550251,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,5,517,6.862185687,31.00227862,15.43212388,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,6,728,5.811854396,27.66317717,13.04505904,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,7,712,4.854803371,24.51651277,11.14034704,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,8,669,4.445306428,23.50275199,10.39665334,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,9,713,3.79684432,22.50101406,10.16144884,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,10,1079,3.3197405,20.10552371,8.119462544,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,11,1238,3.446276252,20.55156194,8.450398771,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,12,1262,3.158946117,18.85865391,7.144691948,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,13,953,4.01887723,21.95208449,9.124592362,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,14,1013,4.491342547,22.13949901,8.688817869,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,15,1093,5.352369625,23.98715722,9.519105989,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,16,1530,5.590745098,24.91950455,10.03028232,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,17,1889,5.601736368,25.0165964,10.13906861,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,18,1296,4.897237654,24.76192363,10.7044545,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,19,726,5.05177686,25.75540582,11.44113585,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,20,583,4.310600343,23.10318203,9.812787517,soundcast_2040_constrained
Full-Time Worker,Meal,Transit,21,264,3.728371212,20.8288914,8.399914125,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,0,109,0.972262421,19.44524843,12.04589063,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,1,138,0.640118033,12.80236065,5.858375146,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,2,70,0.475087433,9.501748661,2.166748661,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,3,501,1.379490681,27.58981363,19.64470385,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,4,634,1.090137752,21.80275503,14.33628815,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,5,1379,1.094128666,21.88257331,14.28084017,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,6,2784,0.840434432,16.80868864,9.646486775,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,7,3834,0.948816774,18.97633547,11.41120767,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,8,7163,0.898917285,17.9783457,10.4387352,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,9,11442,1.018681269,20.37362537,12.58097898,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,10,22456,0.821974546,16.43949093,8.913703612,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,11,27086,0.781083107,15.62166214,8.166427706,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,12,28452,0.654961747,13.09923494,5.846975696,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,13,15746,0.769773111,15.39546222,8.013410271,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,14,14611,0.70200193,14.0400386,6.723955507,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,15,10075,0.758142989,15.16285978,7.75223348,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,16,8771,0.83438929,16.68778579,9.195084845,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,17,9726,0.851663659,17.03327319,9.576175718,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,18,7966,0.785071692,15.70143384,8.488898062,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,19,4115,0.97656974,19.5313948,12.16713963,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,20,4563,0.878898404,17.57796808,10.25628498,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,21,3578,0.676601281,13.53202561,6.479269885,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,22,726,0.906912112,18.13824225,10.94752599,soundcast_2040_constrained
Full-Time Worker,Meal,Walk,23,497,0.899010079,17.98020157,10.77325992,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,0,462,4.97100258,33.06798301,19.99815617,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,1,377,5.227612139,34.77983756,21.51540786,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,2,384,5.382552231,35.83642611,22.62996778,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,3,61,3.481219824,23.20224957,13.37110203,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,4,102,3.737488818,24.812574,14.10541713,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,5,119,3.59770357,23.89786846,13.53660796,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,6,251,4.390289313,29.2421351,17.8474339,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,7,634,3.87471249,25.76356298,15.0010551,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,8,856,4.214970425,28.02560628,16.57530254,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,9,958,4.385514293,29.16400226,17.65389788,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,10,1547,5.504601552,36.64223514,23.43769733,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,11,1765,5.346520297,35.59217247,22.66463139,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,12,2194,5.594034081,37.236918,23.64564635,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,13,2944,5.788725172,38.52636481,24.75615761,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,14,3396,5.96999839,39.70633333,25.63907479,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,15,6820,6.342827436,42.20720845,27.38308382,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,16,11374,6.538058536,43.50955547,28.42670159,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,17,13604,6.445585972,42.9013268,27.96187517,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,18,8821,5.552815276,36.94894379,23.59206248,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,19,6272,4.500991171,29.93841315,18.10142813,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,20,5376,4.63707847,30.83687415,18.85603152,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,21,2963,4.591191134,30.5359354,18.7239948,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,22,2500,4.931044608,32.82052011,20.38024811,soundcast_2040_constrained
Full-Time Worker,None/Home,Bike,23,2040,5.145262253,34.22437771,21.15157379,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,0,2151,6.591841405,14.46310152,-0.072677184,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,1,1562,7.764175957,16.22940087,-0.021885943,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,2,1527,7.582561028,15.84100066,-0.10455271,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,3,1054,6.230100843,14.16004325,0.037908527,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,4,1602,6.594180889,14.62468483,0.023636145,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,5,1417,6.197889519,14.17326387,0.082946293,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,6,2183,6.045686184,15.36877262,1.387888513,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,7,5582,5.536913904,15.46555264,2.123678755,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,8,6982,5.821293072,15.49850608,1.834097605,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,9,8003,6.032310219,15.36437436,1.50073697,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,10,12852,6.658076719,15.62342769,0.88074951,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,11,13069,6.786611545,15.76227246,0.88003969,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,12,12814,7.136946951,16.27066798,0.951158068,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,13,16212,7.388557487,16.64795011,1.003604568,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,14,17312,7.653337409,17.29857183,1.277448328,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,15,29627,7.907043338,18.67893547,2.320613669,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,16,42691,7.565252338,20.03992218,4.101816959,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,17,53017,7.404127582,20.25410523,4.510221571,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,18,47805,6.61121914,16.87181396,2.250917821,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,19,45216,6.078567631,15.93360702,2.000344681,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,20,41207,6.434258167,14.35973242,-0.064130998,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,21,23482,6.395529479,14.25919481,-0.073244933,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,22,17708,6.937109087,15.05883365,-0.016427253,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV2,23,12699,7.175026891,15.34625712,-0.036483253,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,0,1109,6.571698251,14.14900287,-0.204594965,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,1,810,7.129766429,14.97021022,-0.167370027,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,2,704,7.10572754,14.88055015,-0.087447004,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,3,872,6.84994908,14.67971623,-0.11882735,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,4,1196,6.766720317,14.58298197,-0.063247128,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,5,969,6.319060111,14.0200081,-0.009021823,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,6,1628,6.433700677,15.15142445,0.899164008,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,7,3976,5.856188892,15.24428362,1.718612087,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,8,5003,6.073640598,15.13260624,1.355778335,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,9,5533,6.490310739,15.66162352,1.381211442,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,10,8580,7.03405273,15.74746143,0.776765627,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,11,8559,6.995295993,15.69867392,0.769228893,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,12,8051,6.951686868,15.58685549,0.764593657,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,13,9567,7.648475527,16.60656405,0.884551921,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,14,10247,7.731241574,17.03237139,1.166145179,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,15,16671,8.129432928,18.24434126,1.853742613,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,16,22840,7.776268192,19.59632492,3.66186257,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,17,27953,7.573179542,19.85280811,4.152252175,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,18,26774,6.743232348,16.71907028,2.125041747,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,19,26132,6.147248269,15.73622815,1.893804686,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,20,23831,6.596159837,14.36643198,-0.067797388,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,21,13645,6.508796601,14.21596226,-0.095812752,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,22,10010,6.942563957,14.75962833,-0.094791246,soundcast_2040_constrained
Full-Time Worker,None/Home,HOV3+,23,6866,7.123392458,15.05620707,-0.061097036,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,0,8015,8.042490341,16.51387159,0.014729982,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,1,6828,8.530470593,17.16851539,0.015892362,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,2,6993,8.901942163,17.6974853,-0.022340243,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,3,1148,6.097266412,13.93798525,0.057140304,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,4,1913,6.037379178,13.86372284,-0.009230634,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,5,1791,5.8150391,13.76769226,0.117803932,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,6,4878,5.436625173,14.31364638,1.087613173,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,7,13028,5.309505983,14.94763058,1.912479365,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,8,17873,5.561639355,14.98378665,1.657003796,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,9,19613,5.878719052,15.12825311,1.391751814,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,10,30086,7.637729737,17.22450982,1.186856093,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,11,35816,7.884518434,17.59112846,1.248648845,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,12,41962,8.623079497,18.63251448,1.365374683,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,13,58923,9.094442642,19.40320684,1.485524106,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,14,68985,9.259961945,20.04982308,1.914606,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,15,125477,9.725442514,22.43238385,3.597739171,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,16,199406,9.564936669,24.85803087,6.180766496,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,17,239250,9.3228556,25.07497863,6.715233258,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,18,171065,8.371063155,20.24901615,3.279404368,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,19,123655,7.001508016,17.77240275,2.619569063,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,20,107478,7.495420871,15.78041617,-0.009935432,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,21,59176,7.140732277,15.32207843,-0.015893048,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,22,45754,7.619174332,15.97771209,-0.013133299,soundcast_2040_constrained
Full-Time Worker,None/Home,SOV,23,37193,8.16450733,16.7334799,0.014016825,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,0,1,1.625901389,8.011424721,-0.808575279,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,8,1,39.33,59.65,8.18,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,10,3,10.21666667,23.79333333,2.313333333,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,11,7,13.66618135,27.73136107,1.841361066,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,12,9,10.93333333,23.20111111,1.432222222,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,13,8,13.07473209,24.41225017,1.46350017,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,14,14,15.50307695,28.44864681,3.085075382,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,15,11,14.29658387,29.06147659,3.566022046,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,16,12,15.79800148,37.94821312,9.569879783,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,17,11,10.66272727,26.46090909,5.424545455,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,18,21,10.62078463,25.08405211,4.527385446,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,19,16,10.31195769,27.3127126,5.162712601,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,20,22,12.18011473,22.50484104,-0.022431688,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,21,12,9.879399989,20.93450042,-0.12549958,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,22,16,6.448677959,15.35158992,-0.076535084,soundcast_2040_constrained
Full-Time Worker,None/Home,School Bus,23,11,9.501451354,17.88811653,-0.11733802,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,3,1,0,0,-10.55,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,4,1,1.12,15.33279555,7.852795549,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,5,142,4.53084507,28.66272118,15.44046765,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,6,330,4.424909091,25.08024155,12.14333246,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,7,900,5.532322222,28.28783405,13.77986739,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,8,1269,5.812427108,28.23832918,13.48499585,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,9,1393,6.072167983,30.80051452,15.61382393,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,10,3168,7.726142677,36.18446652,18.79706437,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,11,3694,7.812219816,36.13605336,18.70500301,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,12,4341,7.963699608,36.72822449,19.17476216,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,13,6447,8.47918877,38.22687939,20.10414634,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,14,8097,8.741054712,38.68932677,20.20644175,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,15,17065,9.552764137,38.50117797,19.07041676,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,16,29398,9.673314851,39.7437547,20.22998437,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,17,35614,9.42633206,39.14480991,19.89139131,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,18,21083,8.006768012,37.87664613,20.35040224,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,19,14451,6.855567089,34.77217003,18.73117633,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,20,11987,6.783736548,34.64554364,18.60201065,soundcast_2040_constrained
Full-Time Worker,None/Home,Transit,21,7486,6.489261288,33.69264341,18.07883363,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,0,2292,1.320072431,26.40144862,18.82736049,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,1,1751,1.394187032,27.88374063,19.99889769,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,2,1603,1.314449522,26.28899045,18.54063736,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,3,855,1.581189141,31.62378282,23.85680036,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,4,1540,1.487060369,29.74120737,22.1252788,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,5,1439,1.468133979,29.36267958,21.8368422,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,6,2748,1.368843224,27.37686448,19.88165342,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,7,6785,1.29267302,25.85346041,18.50183182,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,8,8346,1.32508371,26.5016742,19.08556229,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,9,9143,1.374271381,27.48542763,19.96582028,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,10,11518,1.356417472,27.12834944,19.54678666,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,11,11378,1.310343506,26.20687012,18.66732714,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,12,11310,1.296989697,25.93979395,18.36401499,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,13,14023,1.32524963,26.50499261,18.86244537,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,14,15358,1.336978204,26.73956407,19.03005176,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,15,25541,1.343541833,26.87083665,19.03627536,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,16,35973,1.337797258,26.75594516,18.84543701,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,17,44714,1.305164558,26.10329116,18.2802259,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,18,41265,1.27604411,25.5208822,17.92163829,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,19,43939,1.297595434,25.95190869,18.46583231,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,20,40922,1.332436252,26.64872504,19.13098934,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,21,24438,1.38996017,27.79920341,20.18455573,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,22,19372,1.4356686,28.713372,20.9949516,soundcast_2040_constrained
Full-Time Worker,None/Home,Walk,23,14250,1.48821909,29.76438181,21.90688356,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,0,12,2.405205711,16.02243622,5.824102885,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,1,7,4.030716571,26.8517288,14.5917288,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,2,1,0.693972341,4.626482273,-1.093517727,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,3,90,3.718344791,24.69664485,14.93308929,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,4,98,3.454681884,22.95280733,12.42413386,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,5,164,4.903535912,32.4680426,21.22981089,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,6,292,3.193852739,21.21646386,11.62536797,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,7,428,2.866504561,19.05946842,9.850940379,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,8,444,2.658274534,17.65348603,8.748778822,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,9,381,3.122399907,20.76736805,10.93424469,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,10,432,3.462767809,23.02305393,12.68356318,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,11,424,3.401035414,22.62875275,12.05686595,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,12,402,4.241977505,28.16898359,16.69152091,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,13,453,3.675388878,24.44964834,13.72967042,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,14,491,4.020511343,26.73384468,15.61842716,soundcast_2040_constrained
Full-Time Worker,Personal Business,Bike,15,732,4.445681334,29.54961247,17.61108788,soundcast_2040_constrained
